Дата,Номер,Документ,Код,Номенклатура,Ед.,Склад,Количество
23.02.2026 13:11:21,20000019321,Расходная накладная 20000019321 от 23.02.2026,300200332_,"S3988 Роз. без з/к без шторок 16А механизм ""ATLAS"" белый ATN141 (20)      ",шт,Алматы,26
23.02.2026 13:11:21,20000019321,Расходная накладная 20000019321 от 23.02.2026,300200303_,"S405 Рамка 1-ная ""ATLAS"" белый (45) ATN101",шт,Алматы,17
23.02.2026 13:11:21,20000019321,Расходная накладная 20000019321 от 23.02.2026,300200304_,"S406 Рамка 2-ная ""ATLAS"" белый (30) ATN102",шт,Алматы,16
23.02.2026 13:11:21,20000019321,Расходная накладная 20000019321 от 23.02.2026,300200305_,"S407 Рамка 3-ная ""ATLAS"" белый (15) ATN103",шт,Алматы,7
23.02.2026 13:36:40,20000019362,Расходная накладная 20000019362 от 23.02.2026,300200463_,"K084 Рамка 1-ая ""ATLAS"" КАРБОН ATN1001 (10) ",шт,Алматы,3
23.02.2026 13:53:26,20000019377,Расходная накладная 20000019377 от 23.02.2026,030200201_, Установочная коробка для твердых стен 65х60 IMT35101 Systeme Electric (120),шт,Алматы,10
23.02.2026 13:53:26,20000019377,Расходная накладная 20000019377 от 23.02.2026,300200331_,"S3833 Выкл 1 кл 10А с/у б/рамки ""ATLAS"" белый (20) ATN111",шт,Алматы,3
23.02.2026 13:53:26,20000019377,Расходная накладная 20000019377 от 23.02.2026,300200333_,"S3866 Выкл 2 кл 10А механизм ""ATLAS"" белый ATN151 (20)",шт,Алматы,1
23.02.2026 13:53:26,20000019377,Расходная накладная 20000019377 от 23.02.2026,300200286_,"S398 Роз. с з/к 16А с/у б/рамки ""ATLAS"" белый ATN143 (20)",шт,Алматы,4
23.02.2026 13:53:26,20000019377,Расходная накладная 20000019377 от 23.02.2026,300200303_,"S405 Рамка 1-ная ""ATLAS"" белый (45) ATN101",шт,Алматы,8
23.02.2026 14:28:51,20000019407,Расходная накладная 20000019407 от 23.02.2026,300201148_,"B001 Выкл 1кл о/у  10А 250B""BLANCA"" антрацит BLNVA101006 (15)",шт,Алматы,30
23.02.2026 14:28:51,20000019407,Расходная накладная 20000019407 от 23.02.2026,300201154_,"B007 Роз. 4-ная о/у без  з/к без ш/т 16А 250В ""BLANCA"" антрацит BLNRA000416 (5)",шт,Алматы,10
23.02.2026 14:28:51,20000019407,Расходная накладная 20000019407 от 23.02.2026,300201155_,"B008 Роз. 4-ная о/у с  з/к со ш/т 16А 250В ""BLANCA"" антрацит BLNRA011416 (4)",шт,Алматы,20
23.02.2026 14:28:51,20000019407,Расходная накладная 20000019407 от 23.02.2026,300200516_,"K081 Роз. с з/к 16А с/у з/ш ""ATLAS"" КАРБОН ATN1044 (5) ",шт,Алматы,20
23.02.2026 14:28:51,20000019407,Расходная накладная 20000019407 от 23.02.2026,030200030_,"S248 с/у. 6А IP20 ""ХИТ"" ВС 16-133-б (96) !!!",шт,Алматы,960
23.02.2026 14:28:51,20000019407,Расходная накладная 20000019407 от 23.02.2026,030200039_,"S253 2-я с/у.з/к 16А IP20 ""ХИТ"" РС 16-236-б  (68) !!!",шт,Алматы,340
23.02.2026 14:28:51,20000019407,Расходная накладная 20000019407 от 23.02.2026,030200028_,"S254 о/у. 6А IP20  ""ХИТ"" ВА 16-131-б (168) !!!",шт,Алматы,350
23.02.2026 14:28:51,20000019407,Расходная накладная 20000019407 от 23.02.2026,030200239_,"S258  2-я.о/у. 10А IP20 ""ХИТ"" РА 16-237I-б / РА 16-233I-б (112) !!!",шт,Алматы,560
23.02.2026 14:28:51,20000019407,Расходная накладная 20000019407 от 23.02.2026,030200240_,"S259 2-я. о/у.з/к.16А IP20 ""ХИТ"" РА 16-238I-б (84) !!!",шт,Алматы,848
23.02.2026 14:39:05,20000019418,Расходная накладная 20000019418 от 23.02.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,80
23.02.2026 14:39:05,20000019418,Расходная накладная 20000019418 от 23.02.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,65
23.02.2026 14:42:30,20000019424,Расходная накладная 20000019424 от 23.02.2026,300200742_,К111 Выкл 1-кл о/у IP54 10А Atlas Profi 54 БЕЛЫЙ ATN540111 (12),шт,Алматы,1
23.02.2026 14:42:30,20000019424,Расходная накладная 20000019424 от 23.02.2026,300200745_,К114 Роз. 2-я з/к о/у IP54 16А Atlas Profi 54 БЕЛЫЙ ATN540126 (6),шт,Алматы,6
23.02.2026 14:53:11,20000019432,Расходная накладная 20000019432 от 23.02.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,210
23.02.2026 14:54:59,20000019415,Расходная накладная 20000019415 от 23.02.2026,030200201_, Установочная коробка для твердых стен 65х60 IMT35101 Systeme Electric (120),шт,Алматы,5
23.02.2026 15:10:43,20000019446,Расходная накладная 20000019446 от 23.02.2026,300200784_,"G001 Роз. с з/к 16А механизм ""ARTGALLERY"" алюминий GAL0343 (10)   ",шт,Алматы,3
23.02.2026 15:10:43,20000019446,Расходная накладная 20000019446 от 23.02.2026,300200785_,"G002 Выкл. 1 кл 10А ""ARTGALLERY"" алюминий GAL0311 (10)   ",шт,Алматы,1
23.02.2026 15:10:43,20000019446,Расходная накладная 20000019446 от 23.02.2026,300200795_,"G012 Рамка 1-ная ""ARTGALLERY"" алюминий GAL0301 (20)    ",шт,Алматы,4
23.02.2026 15:25:30,20000019456,Расходная накладная 20000019456 от 23.02.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,20
23.02.2026 15:25:30,20000019456,Расходная накладная 20000019456 от 23.02.2026,030200222_,Распределительная коробка с/у для полых стен г/к 100х100х50 IP20 IMT35161 Systeme Electric (72),шт,Алматы,4
23.02.2026 15:55:48,20000019483,Расходная накладная 20000019483 от 23.02.2026,030200224_,Распределительная  коробка о/у  с сальниками 100х100х50 IP55 IMT35091 Systeme Electric (45),шт,Алматы,6
23.02.2026 16:04:58,20000019494,Расходная накладная 20000019494 от 23.02.2026,300200343_,"K067 Роз. с з/к 16А с/у б/рамки ""ATLAS"" КАРБОН ATN1043 (5) ",шт,Алматы,1
23.02.2026 16:04:58,20000019494,Расходная накладная 20000019494 от 23.02.2026,300200463_,"K084 Рамка 1-ая ""ATLAS"" КАРБОН ATN1001 (10) ",шт,Алматы,1
23.02.2026 16:08:14,20000019067,Расходная накладная 20000019067 от 23.02.2026,300200296_,"S384 Выкл 1 кл 10А с/у ""ATLAS"" белый ATN112  (15)",шт,Алматы,6
23.02.2026 16:08:14,20000019067,Расходная накладная 20000019067 от 23.02.2026,300200298_,"S395 Роз. 2-ная с/у 16А с з/к з/ш ""ATLAS"" белый ATN126 (10)",шт,Алматы,11
23.02.2026 16:10:01,20000019497,Расходная накладная 20000019497 от 23.02.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,210
23.02.2026 16:10:01,20000019497,Расходная накладная 20000019497 от 23.02.2026,030200201_, Установочная коробка для твердых стен 65х60 IMT35101 Systeme Electric (120),шт,Алматы,1
23.02.2026 16:10:01,20000019497,Расходная накладная 20000019497 от 23.02.2026,300200463_,"K084 Рамка 1-ая ""ATLAS"" КАРБОН ATN1001 (10) ",шт,Алматы,20
23.02.2026 16:10:01,20000019497,Расходная накладная 20000019497 от 23.02.2026,300200293_,"S390 Комп. роз. RJ45 5Е механизм б/рамки ""ATLAS"" белый ATN183 (10)",шт,Алматы,10
23.02.2026 16:16:42,20000019202,Расходная накладная 20000019202 от 23.02.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,3
23.02.2026 16:23:25,20000019509,Расходная накладная 20000019509 от 23.02.2026,030200201_, Установочная коробка для твердых стен 65х60 IMT35101 Systeme Electric (120),шт,Алматы,119
23.02.2026 16:28:04,20000019512,Расходная накладная 20000019512 от 23.02.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,25
23.02.2026 16:32:44,20000019449,Расходная накладная 20000019449 от 23.02.2026,030200201_, Установочная коробка для твердых стен 65х60 IMT35101 Systeme Electric (120),шт,Алматы,60
23.02.2026 16:35:24,20000019502,Расходная накладная 20000019502 от 23.02.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,2
23.02.2026 16:38:07,20000019517,Расходная накладная 20000019517 от 23.02.2026,300200331_,"S3833 Выкл 1 кл 10А с/у б/рамки ""ATLAS"" белый (20) ATN111",шт,Алматы,20
23.02.2026 16:38:07,20000019517,Расходная накладная 20000019517 от 23.02.2026,300200333_,"S3866 Выкл 2 кл 10А механизм ""ATLAS"" белый ATN151 (20)",шт,Алматы,20
23.02.2026 16:38:07,20000019517,Расходная накладная 20000019517 от 23.02.2026,300200286_,"S398 Роз. с з/к 16А с/у б/рамки ""ATLAS"" белый ATN143 (20)",шт,Алматы,40
23.02.2026 16:38:07,20000019517,Расходная накладная 20000019517 от 23.02.2026,300200332_,"S3988 Роз. без з/к без шторок 16А механизм ""ATLAS"" белый ATN141 (20)      ",шт,Алматы,40
23.02.2026 16:50:45,20000019476,Расходная накладная 20000019476 от 23.02.2026,030300078_, Распределительная коробка с/у для твердых стен 102х15 карболит IP30 У-191 Systeme Electric (100),шт,Алматы,5
23.02.2026 17:05:55,20000019305,Расходная накладная 20000019305 от 23.02.2026,300200298_,"S395 Роз. 2-ная с/у 16А с з/к з/ш ""ATLAS"" белый ATN126 (10)",шт,Алматы,11
23.02.2026 17:05:55,20000019305,Расходная накладная 20000019305 от 23.02.2026,300200700_,"S4000 Роз. с з/к 16А с/у з/ш с крышкой б/рамки""ATLAS"" белый  ATN146 (15)",шт,Алматы,22
23.02.2026 17:28:45,20000019374,Расходная накладная 20000019374 от 23.02.2026,300201149_,"B002 Выкл 2 кл о/у 10А 250B ""BLANCA"" антрацит BLNVA105016 (15)",шт,Алматы,1
23.02.2026 17:49:21,20000019534,Расходная накладная 20000019534 от 23.02.2026,300200870_,"G087 Рамка 3-ная ""ARTGALLERY"" карбон GAL1003 (5)    ",шт,Алматы,1
23.02.2026 17:56:50,20000019537,Расходная накладная 20000019537 от 23.02.2026,030200224_,Распределительная  коробка о/у  с сальниками 100х100х50 IP55 IMT35091 Systeme Electric (45),шт,Алматы,5
23.02.2026 17:57:43,20000019369,Расходная накладная 20000019369 от 23.02.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,10
23.02.2026 17:57:43,20000019369,Расходная накладная 20000019369 от 23.02.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,15
24.02.2026 7:04:37,20000019555,Расходная накладная 20000019555 от 24.02.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,1
